Airport ID,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,TZ database timezone,Type,Source
Great Harbour Cay Airport,Bullocks Harbour,Bahamas,GHC,MYBG,25.7383,-77.840103,18,-5,U,America/Nassau,airport,OurAirports
South Bimini Airport,Alice Town,Bahamas,BIM,MYBS,25.6998996735,-79.2647018433,10,-5,U,America/Nassau,airport,OurAirports
Exuma International Airport,Great Exuma,Bahamas,GGT,MYEF,23.5625991821,-75.8779983521,9,-5,U,America/Nassau,airport,OurAirports
North Eleuthera Airport,North Eleuthera,Bahamas,ELH,MYEH,25.474899292,-76.6835021973,13,-5,U,America/Nassau,airport,OurAirports
Governor's Harbour Airport,Governor's Harbor,Bahamas,GHB,MYEM,25.2847003937,-76.3310012817,26,-5,U,America/Nassau,airport,OurAirports
Normans Cay Airport,Norman's Cay,Bahamas,NMC,MYEN,24.59429931640625,-76.82019805908203,8,-5,U,America/Nassau,airport,OurAirports
Rock Sound Airport,Rock Sound,Bahamas,RSD,MYER,24.8950787333,-76.1768817902,10,-5,U,America/Nassau,airport,OurAirports
Staniel Cay Airport,Staniel Cay,Bahamas,TYM,MYES,24.169099807739254,-76.43910217285156,5,-5,U,America/Nassau,airport,OurAirports
Grand Bahama International Airport,Freeport,Bahamas,FPO,MYGF,26.5587005615,-78.695602417,7,-5,U,America/Nassau,airport,OurAirports
Inagua Airport,Matthew Town,Bahamas,IGA,MYIG,20.975000381469727,-73.66690063476562,8,-5,U,America/Nassau,airport,OurAirports
Deadman's Cay Airport,Dead Man's Cay,Bahamas,LGI,MYLD,23.1790008545,-75.09359741210001,9,-5,U,America/Nassau,airport,OurAirports
Stella Maris Airport,Stella Maris,Bahamas,SML,MYLS,23.582317,-75.268621,10,-5,U,America/Nassau,airport,OurAirports
Mayaguana Airport,Mayaguana,Bahamas,MYG,MYMM,22.379499,-73.013494,11,-5,U,America/Nassau,airport,OurAirports
Lynden Pindling International Airport,Nassau,Bahamas,NAS,MYNN,25.0389995575,-77.46620178219999,16,-5,U,America/Nassau,airport,OurAirports
Duncan Town Airport,Duncan Town,Bahamas,DCT,MYRD,22.18180084228516,-75.72949981689453,6,-5,U,America/Nassau,airport,OurAirports
Rum Cay Airport,Port Nelson,Bahamas,RCY,MYRP,23.68440055847168,-74.83619689941406,15,-5,U,America/Nassau,airport,OurAirports
San Salvador Airport,Cockburn Town,Bahamas,ZSA,MYSM,24.06329917907715,-74.52400207519531,24,-5,U,America/Nassau,airport,OurAirports
Philip S. W. Goldson International Airport,Belize City,Belize,BZE,MZBZ,17.539100646972656,-88.30819702148438,15,-6,U,America/Belize,airport,OurAirports
Aitutaki Airport,Aitutaki,Cook Islands,AIT,NCAI,-18.830900192260746,-159.76400756835938,14,-10,U,Pacific/Rarotonga,airport,OurAirports
Rarotonga International Airport,Avarua,Cook Islands,RAR,NCRG,-21.2026996613,-159.805999756,19,-10,U,Pacific/Rarotonga,airport,OurAirports
Nadi International Airport,Nandi,Fiji,NAN,NFFN,-17.755399703979492,177.4429931640625,59,12,U,Pacific/Fiji,airport,OurAirports
Nausori International Airport,Nausori,Fiji,SUV,NFNA,-18.04330062866211,178.5590057373047,17,12,U,Pacific/Fiji,airport,OurAirports
Fua'amotu International Airport,Tongatapu,Tonga,TBU,NFTF,-21.241199493408203,-175.14999389648438,126,13,U,Pacific/Tongatapu,airport,OurAirports
Vava'u International Airport,Vava'u,Tonga,VAV,NFTV,-18.58530044555664,-173.96200561523438,236,13,U,Pacific/Tongatapu,airport,OurAirports
Bonriki International Airport,Tarawa,Kiribati,TRW,NGTA,1.3816399574279783,173.14700317382812,9,12,U,Pacific/Tarawa,airport,OurAirports
Tabiteuea North Airport,Tabiteuea North,Kiribati,TBF,NGTE,-1.2244700193405151,174.7760009765625,7,12,U,\N,airport,OurAirports
Hihifo Airport,Wallis,Wallis and Futuna,WLS,NLWW,-13.2383003235,-176.199005127,79,12,U,Pacific/Wallis,airport,OurAirports
Faleolo International Airport,Faleolo,Samoa,APW,NSFA,-13.829999923706056,-172.00799560546875,58,13,U,Pacific/Apia,airport,OurAirports
Pago Pago International Airport,Pago Pago,American Samoa,PPG,NSTU,-14.3310003281,-170.710006714,32,-11,U,Pacific/Pago_Pago,airport,OurAirports
Rurutu Airport,Rurutu,French Polynesia,RUR,NTAR,-22.43409919738769,-151.36099243164062,18,-10,U,\N,airport,OurAirports
Tubuai Airport,Tubuai,French Polynesia,TUB,NTAT,-23.36540031433105,-149.5240020751953,7,-10,U,Pacific/Tahiti,airport,OurAirports
Anaa Airport,Anaa,French Polynesia,AAA,NTGA,-17.35260009765625,-145.50999450683594,10,-10,U,Pacific/Tahiti,airport,OurAirports
Fangatau Airport,Fangatau,French Polynesia,FGU,NTGB,-15.819899559020996,-140.88699340820312,9,-10,U,Pacific/Tahiti,airport,OurAirports
Tikehau Airport,Tikehau,French Polynesia,TIH,NTGC,-15.119600296020508,-148.2310028076172,6,-10,U,Pacific/Tahiti,airport,OurAirports
Reao Airport,Reao,French Polynesia,REA,NTGE,-18.465900421142575,-136.44000244140625,12,-10,U,\N,airport,OurAirports
Fakarava Airport,Fakarava,French Polynesia,FAV,NTGF,-16.054100036621094,-145.65699768066406,13,-10,U,Pacific/Tahiti,airport,OurAirports
Manihi Airport,Manihi,French Polynesia,XMH,NTGI,-14.436800003051758,-146.07000732421875,14,-10,U,Pacific/Tahiti,airport,OurAirports
Totegegie Airport,Totegegie,French Polynesia,GMR,NTGJ,-23.07990074157715,-134.88999938964844,7,-9,U,Pacific/Gambier,airport,OurAirports
Kaukura Airport,Kaukura Atoll,French Polynesia,KKR,NTGK,-15.663299560546877,-146.88499450683594,11,-10,U,Pacific/Tahiti,airport,OurAirports
Makemo Airport,Makemo,French Polynesia,MKP,NTGM,-16.583900451660156,-143.6580047607422,3,-10,U,Pacific/Tahiti,airport,OurAirports
Puka Puka Airport,Puka Puka,French Polynesia,PKP,NTGP,-14.809499740600586,-138.81300354003906,5,-10,U,Pacific/Tahiti,airport,OurAirports
Takapoto Airport,Takapoto,French Polynesia,TKP,NTGT,-14.709500312805176,-145.24600219726562,12,-10,U,Pacific/Tahiti,airport,OurAirports
Arutua Airport,Arutua,French Polynesia,AXR,NTGU,-15.248299598693848,-146.61700439453125,9,-10,U,Pacific/Tahiti,airport,OurAirports
Mataiva Airport,Mataiva,French Polynesia,MVT,NTGV,-14.8681001663208,-148.7169952392578,11,-10,U,Pacific/Tahiti,airport,OurAirports
Takaroa Airport,Takaroa,French Polynesia,TKX,NTKR,-14.45580005645752,-145.02499389648438,13,-10,U,Pacific/Tahiti,airport,OurAirports
Nuku Hiva Airport,Nuku Hiva,French Polynesia,NHV,NTMD,-8.795599937438965,-140.22900390625,220,-9.5,U,Pacific/Marquesas,airport,OurAirports
Bora Bora Airport,Bora Bora,French Polynesia,BOB,NTTB,-16.444400787353516,-151.75100708007812,10,-10,U,Pacific/Tahiti,airport,OurAirports
Rangiroa Airport,Rangiroa,French Polynesia,RGI,NTTG,-14.954299926757812,-147.66099548339844,10,-10,U,Pacific/Tahiti,airport,OurAirports
Huahine-Fare Airport,Huahine Island,French Polynesia,HUH,NTTH,-16.68720054626465,-151.02200317382812,7,-10,U,Pacific/Tahiti,airport,OurAirports
Moorea Airport,Moorea,French Polynesia,MOZ,NTTM,-17.49,-149.761993,9,-10,U,Pacific/Tahiti,airport,OurAirports
Hao Airport,Hao Island,French Polynesia,HOI,NTTO,-18.074800491333008,-140.9459991455078,10,-10,U,\N,airport,OurAirports
Maupiti Airport,Maupiti,French Polynesia,MAU,NTTP,-16.42650032043457,-152.24400329589844,15,-10,U,Pacific/Tahiti,airport,OurAirports
Raiatea Airport,Raiatea Island,French Polynesia,RFP,NTTR,-16.7229,-151.466003,3,-10,U,Pacific/Tahiti,airport,OurAirports
Bauerfield International Airport,Port-vila,Vanuatu,VLI,NVVV,-17.699300765991,168.32000732422,70,11,U,Pacific/Efate,airport,OurAirports
Koné Airport,Kone,New Caledonia,KNQ,NWWD,-21.05430030822754,164.83700561523438,23,11,U,Pacific/Noumea,airport,OurAirports
Koumac Airport,Koumac,New Caledonia,KOC,NWWK,-20.546300888061523,164.25599670410156,42,11,U,Pacific/Noumea,airport,OurAirports
Lifou Airport,Lifou,New Caledonia,LIF,NWWL,-20.774799346923828,167.24000549316406,92,11,U,Pacific/Noumea,airport,OurAirports
Nouméa Magenta Airport,Noumea,New Caledonia,GEA,NWWM,-22.25830078125,166.47300720214844,10,11,U,Pacific/Noumea,airport,OurAirports
Maré Airport,Mare,New Caledonia,MEE,NWWR,-21.4817008972168,168.03799438476562,141,11,U,Pacific/Noumea,airport,OurAirports
Touho Airport,Touho,New Caledonia,TOU,NWWU,-20.790000915527344,165.25900268554688,10,11,U,Pacific/Noumea,airport,OurAirports
Ouvéa Airport,Ouvea,New Caledonia,UVE,NWWV,-20.640600204467773,166.572998046875,23,11,U,Pacific/Noumea,airport,OurAirports
La Tontouta International Airport,Noumea,New Caledonia,NOU,NWWW,-22.01460075378418,166.21299743652344,52,11,U,Pacific/Noumea,airport,OurAirports
Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986023,174.792007446,23,12,Z,Pacific/Auckland,airport,OurAirports
Taupo Airport,Taupo,New Zealand,TUO,NZAP,-38.73970031738281,176.08399963378906,1335,12,Z,Pacific/Auckland,airport,OurAirports
Ardmore Airport,Ardmore,New Zealand,AMZ,NZAR,-37.02970123291016,174.97300720214844,111,12,Z,Pacific/Auckland,airport,OurAirports
Christchurch International Airport,Christchurch,New Zealand,CHC,NZCH,-43.48939895629883,172.53199768066406,123,12,Z,Pacific/Auckland,airport,OurAirports
Chatham Islands-Tuuta Airport,Chatham Island,New Zealand,CHT,NZCI,-43.810001373291016,-176.45700073242188,43,12.75,Z,Pacific/Chatham,airport,OurAirports
Dunedin Airport,Dunedin,New Zealand,DUD,NZDN,-45.9281005859375,170.197998046875,4,12,Z,Pacific/Auckland,airport,OurAirports
Gisborne Airport,Gisborne,New Zealand,GIS,NZGS,-38.66329956054688,177.97799682617188,15,12,Z,Pacific/Auckland,airport,OurAirports
Glentanner Airport,Glentanner,New Zealand,GTN,NZGT,-43.906700134277344,170.1280059814453,1824,12,Z,Pacific/Auckland,airport,OurAirports
Hokitika Airfield,Hokitika,New Zealand,HKK,NZHK,-42.713600158691406,170.98500061035156,146,12,Z,Pacific/Auckland,airport,OurAirports
Hamilton International Airport,Hamilton,New Zealand,HLZ,NZHN,-37.8666992188,175.332000732,172,12,Z,Pacific/Auckland,airport,OurAirports
Kerikeri Airport,Kerikeri,New Zealand,KKE,NZKK,-35.26279830932617,173.91200256347656,492,12,Z,Pacific/Auckland,airport,OurAirports
Kaitaia Airport,Kaitaia,New Zealand,KAT,NZKT,-35.06999969482422,173.28500366210938,270,12,Z,Pacific/Auckland,airport,OurAirports
Alexandra Airport,Alexandra,New Zealand,ALR,NZLX,-45.211700439453125,169.3730010986328,752,12,Z,Pacific/Auckland,airport,OurAirports
Mount Cook Airport,Mount Cook,New Zealand,MON,NZMC,-43.76499938964844,170.13299560546875,2153,12,Z,Pacific/Auckland,airport,OurAirports
Manapouri Airport,Manapouri,New Zealand,TEU,NZMO,-45.53310012817383,167.64999389648438,687,12,Z,Pacific/Auckland,airport,OurAirports
Hood Airport,Masterton,New Zealand,MRO,NZMS,-40.97330093383789,175.63400268554688,364,12,Z,Pacific/Auckland,airport,OurAirports
New Plymouth Airport,New Plymouth,New Zealand,NPL,NZNP,-39.00859832763672,174.1790008544922,97,12,Z,Pacific/Auckland,airport,OurAirports
Nelson Airport,Nelson,New Zealand,NSN,NZNS,-41.298301696777344,173.2209930419922,17,12,Z,Pacific/Auckland,airport,OurAirports
Invercargill Airport,Invercargill,New Zealand,IVC,NZNV,-46.41239929199219,168.31300354003906,5,12,Z,Pacific/Auckland,airport,OurAirports
RNZAF Base Ohakea,Ohakea,New Zealand,OHA,NZOH,-40.20600128173828,175.38800048828125,164,12,Z,Pacific/Auckland,airport,OurAirports
Oamaru Airport,Oamaru,New Zealand,OAM,NZOU,-44.970001220703125,171.08200073242188,99,12,Z,Pacific/Auckland,airport,OurAirports
Palmerston North Airport,Palmerston North,New Zealand,PMR,NZPM,-40.32059860229492,175.61700439453125,151,12,Z,Pacific/Auckland,airport,OurAirports
Paraparaumu Airport,Paraparaumu,New Zealand,PPQ,NZPP,-40.90470123291016,174.98899841308594,22,12,Z,Pacific/Auckland,airport,OurAirports
Queenstown International Airport,Queenstown International,New Zealand,ZQN,NZQN,-45.0210990906,168.738998413,1171,12,Z,Pacific/Auckland,airport,OurAirports
Rotorua Regional Airport,Rotorua,New Zealand,ROT,NZRO,-38.10919952392578,176.31700134277344,935,12,Z,Pacific/Auckland,airport,OurAirports
Tauranga Airport,Tauranga,New Zealand,TRG,NZTG,-37.67190170288086,176.1959991455078,13,12,Z,Pacific/Auckland,airport,OurAirports
Timaru Airport,Timaru,New Zealand,TIU,NZTU,-44.30279922485352,171.22500610351562,89,12,Z,Pacific/Auckland,airport,OurAirports
Pukaki Airport,Pukaki,New Zealand,TWZ,NZUK,-44.2350006104,170.117996216,1575,12,Z,Pacific/Auckland,airport,OurAirports
Woodbourne Airport,Woodbourne,New Zealand,BHE,NZWB,-41.5182991027832,173.8699951171875,109,12,Z,Pacific/Auckland,airport,OurAirports
Wanaka Airport,Wanaka,New Zealand,WKA,NZWF,-44.722198486328,169.24600219727,1142,12,Z,Pacific/Auckland,airport,OurAirports
Whakatane Airport,Whakatane,New Zealand,WHK,NZWK,-37.92060089111328,176.91400146484375,20,12,Z,Pacific/Auckland,airport,OurAirports
Wellington International Airport,Wellington,New Zealand,WLG,NZWN,-41.3272018433,174.804992676,41,12,Z,Pacific/Auckland,airport,OurAirports
Wairoa Airport,Wairoa,New Zealand,WIR,NZWO,-39.00690078735352,177.40699768066406,42,12,Z,Pacific/Auckland,airport,OurAirports
Whangarei Airport,Whangarei,New Zealand,WRE,NZWR,-35.7682991027832,174.36500549316406,133,12,Z,Pacific/Auckland,airport,OurAirports
Westport Airport,Westport,New Zealand,WSZ,NZWS,-41.73809814453125,171.58099365234375,13,12,Z,Pacific/Auckland,airport,OurAirports
Wanganui Airport,Wanganui,New Zealand,WAG,NZWU,-39.96220016479492,175.02499389648438,27,12,Z,Pacific/Auckland,airport,OurAirports
Herat Airport,Herat,Afghanistan,HEA,OAHR,34.209999084472656,62.22829818725586,3206,4.5,U,Asia/Kabul,airport,OurAirports
Jalalabad Airport,Jalalabad,Afghanistan,JAA,OAJL,34.39979934692383,70.49859619140625,1814,4.5,U,Asia/Kabul,airport,OurAirports
Hamid Karzai International Airport,Kabul,Afghanistan,KBL,OAKB,34.565899,69.212303,5877,4.5,U,Asia/Kabul,airport,OurAirports
Kandahar Airport,Kandahar,Afghanistan,KDH,OAKN,31.505800247192383,65.8478012084961,3337,4.5,U,Asia/Kabul,airport,OurAirports
Maimana Airport,Maimama,Afghanistan,MMZ,OAMN,35.93080139160156,64.76090240478516,2743,4.5,U,Asia/Kabul,airport,OurAirports
Mazar I Sharif Airport,Mazar-i-sharif,Afghanistan,MZR,OAMS,36.70690155029297,67.20970153808594,1284,4.5,U,Asia/Kabul,airport,OurAirports
Shindand Airport,Shindand,Afghanistan,OAH,OASD,33.3913002014,62.2610015869,3773,4.5,U,Asia/Kabul,airport,OurAirports
Konduz Airport,Kunduz,Afghanistan,UND,OAUZ,36.66510009765625,68.91079711914062,1457,4.5,U,Asia/Kabul,airport,OurAirports
Bahrain International Airport,Bahrain,Bahrain,BAH,OBBI,26.27079963684082,50.63359832763672,6,3,U,Asia/Bahrain,airport,OurAirports
Abha Regional Airport,Abha,Saudi Arabia,AHB,OEAB,18.2404003143,42.65660095210001,6858,3,U,Asia/Riyadh,airport,OurAirports
Al Ahsa Airport,Al-ahsa,Saudi Arabia,HOF,OEAH,25.28529930114746,49.485198974609375,588,3,U,Asia/Riyadh,airport,OurAirports
Al Baha Airport,El-baha,Saudi Arabia,ABT,OEBA,20.2961006165,41.6343002319,5486,3,U,Asia/Riyadh,airport,OurAirports
Bisha Airport,Bisha,Saudi Arabia,BHH,OEBH,19.984399795532227,42.62089920043945,3887,3,U,Asia/Riyadh,airport,OurAirports
King Fahd International Airport,Dammam,Saudi Arabia,DMM,OEDF,26.471200942993164,49.79790115356445,72,3,U,Asia/Riyadh,airport,OurAirports
King Abdulaziz Air Base,Dhahran,Saudi Arabia,DHA,OEDR,26.265399932900003,50.1520004272,84,3,U,Asia/Riyadh,airport,OurAirports
Jizan Regional Airport,Gizan,Saudi Arabia,GIZ,OEGN,16.901100158691406,42.58580017089844,20,3,U,Asia/Riyadh,airport,OurAirports
Gassim Airport,Gassim,Saudi Arabia,ELQ,OEGS,26.30279922485352,43.77439880371094,2126,3,U,Asia/Riyadh,airport,OurAirports
Gurayat Domestic Airport,Guriat,Saudi Arabia,URY,OEGT,31.412413,37.278898,1672,3,U,Asia/Riyadh,airport,OurAirports
Ha'il Airport,Hail,Saudi Arabia,HAS,OEHL,27.437901,41.686298,3331,3,U,Asia/Riyadh,airport,OurAirports
Jubail Airport,Jubail,Saudi Arabia,QJB,OEJB,27.03899955749512,49.40510177612305,26,3,U,Asia/Riyadh,airport,OurAirports
King Abdulaziz International Airport,Jeddah,Saudi Arabia,JED,OEJN,21.6796,39.156502,48,3,U,Asia/Riyadh,airport,OurAirports
King Khaled Military City Airport,King Khalid Mil.city,Saudi Arabia,KMC,OEKK,27.9009,45.528198,1352,3,U,Asia/Riyadh,airport,OurAirports
Prince Mohammad Bin Abdulaziz Airport,Madinah,Saudi Arabia,MED,OEMA,24.5534,39.705101,2151,3,U,Asia/Riyadh,airport,OurAirports
Nejran Airport,Nejran,Saudi Arabia,EAM,OENG,17.611400604248047,44.4192008972168,3982,3,U,Asia/Riyadh,airport,OurAirports
Al Qaisumah/Hafr Al Batin Airport,Hafr Al-batin,Saudi Arabia,AQI,OEPA,28.335199,46.125099,1174,3,U,Asia/Riyadh,airport,OurAirports
Rafha Domestic Airport,Rafha,Saudi Arabia,RAH,OERF,29.626399993896484,43.4906005859375,1474,3,U,Asia/Riyadh,airport,OurAirports
King Khaled International Airport,Riyadh,Saudi Arabia,RUH,OERK,24.957599639892575,46.69879913330078,2049,3,U,Asia/Riyadh,airport,OurAirports
Arar Domestic Airport,Arar,Saudi Arabia,RAE,OERR,30.90660095214844,41.13819885253906,1813,3,U,Asia/Riyadh,airport,OurAirports
Sharurah Airport,Sharurah,Saudi Arabia,SHW,OESH,17.466899871826172,47.12139892578125,2363,3,U,Asia/Riyadh,airport,OurAirports
Sulayel Airport,Sulayel,Saudi Arabia,SLF,OESL,20.46470069885254,45.61959838867188,2021,3,U,Asia/Riyadh,airport,OurAirports
Tabuk Airport,Tabuk,Saudi Arabia,TUU,OETB,28.3654,36.6189,2551,3,U,Asia/Riyadh,airport,OurAirports
Ta’if Regional Airport,Taif,Saudi Arabia,TIF,OETF,21.483001,40.543442,4848,3,U,Asia/Riyadh,airport,OurAirports
Turaif Domestic Airport,Turaif,Saudi Arabia,TUI,OETR,31.692188,38.731544,2803,3,U,Asia/Riyadh,airport,OurAirports
Al Wajh Domestic Airport,Wejh,Saudi Arabia,EJH,OEWJ,26.19860076904297,36.47639846801758,66,3,U,Asia/Riyadh,airport,OurAirports
Prince Abdulmohsin Bin Abdulaziz Airport,Yenbo,Saudi Arabia,YNB,OEYN,24.144199,38.0634,26,3,U,Asia/Riyadh,airport,OurAirports
Abadan Airport,Abadan,Iran,ABD,OIAA,30.371099472,48.2282981873,10,3.5,E,Asia/Tehran,airport,OurAirports
Dezful Airport,Dezful,Iran,DEF,OIAD,32.434399,48.397598,474,3.5,E,Asia/Tehran,airport,OurAirports
Aghajari Airport,Aghajari,Iran,AKW,OIAG,30.7444,49.6772,88,3.5,E,Asia/Tehran,airport,OurAirports
Gachsaran Airport,Gachsaran,Iran,GCH,OIAH,30.337600708,50.827999115,2414,3.5,E,Asia/Tehran,airport,OurAirports
Omidiyeh Airport,Omidyeh,Iran,OMI,OIAJ,30.8351993560791,49.5349006652832,85,3.5,E,Asia/Tehran,airport,OurAirports
Mahshahr Airport,Bandar Mahshahr,Iran,MRX,OIAM,30.55620002746582,49.15190124511719,8,3.5,E,Asia/Tehran,airport,OurAirports
Ahwaz Airport,Ahwaz,Iran,AWZ,OIAW,31.3374004364,48.7620010376,66,3.5,E,Asia/Tehran,airport,OurAirports
Abu Musa Island Airport,Abumusa I.,Iran,AEU,OIBA,25.8757,55.033001,23,3.5,E,Asia/Tehran,airport,OurAirports
Bushehr Airport,Bushehr,Iran,BUZ,OIBB,28.9447994232,50.8345985413,68,3.5,E,Asia/Tehran,airport,OurAirports
Kish International Airport,Kish Island,Iran,KIH,OIBK,26.5261993408,53.9802017212,101,3.5,E,Asia/Tehran,airport,OurAirports
Bandar Lengeh Airport,Bandar Lengeh,Iran,BDH,OIBL,26.531999588,54.824798584,67,3.5,E,Asia/Tehran,airport,OurAirports
Khark Island Airport,Khark Island,Iran,KHK,OIBQ,29.260299682617188,50.32389831542969,17,3.5,E,Asia/Tehran,airport,OurAirports
Sirri Island Airport,Siri Island,Iran,SXI,OIBS,25.908899307250977,54.539398193359375,43,3.5,E,Asia/Tehran,airport,OurAirports
Lavan Island Airport,Lavan Island,Iran,LVP,OIBV,26.810300827026367,53.35630035400391,76,3.5,E,Asia/Tehran,airport,OurAirports
Shahid Ashrafi Esfahani Airport,Bakhtaran,Iran,KSH,OICC,34.3459014893,47.1581001282,4307,3.5,E,Asia/Tehran,airport,OurAirports
Sanandaj Airport,Sanandaj,Iran,SDG,OICS,35.24589920043945,47.00920104980469,4522,3.5,E,Asia/Tehran,airport,OurAirports
